storm_id,valid_time,forecast_time,ai-wind,wind_truth,ai-lat,lat_truth,ai-long,long_truth
AMANDA:CRISTOBAL-2020-3,2020-06-04 06:00:00,2020-06-05 06:00:00,40.55580899119377,30.0,20.85174079752639,18.3667,-83.59330240845681,-90.2
AMANDA:CRISTOBAL-2020-3,2020-06-04 06:00:00,2020-06-06 06:00:00,41.98230005800724,40.0,23.371038441738488,23.1667,-83.44404388546944,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-04 06:00:00,2020-06-07 06:00:00,44.943823451176286,45.0,27.46432602494955,26.8333,-76.42569741964341,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-04 06:00:00,2020-06-08 06:00:00,46.507474668323994,35.0,32.099581959670786,30.4,-68.95555070400238,-90.6
AMANDA:CRISTOBAL-2020-3,2020-06-04 06:00:00,2020-06-09 06:00:00,46.609844751656055,25.0,36.96482648917437,35.7,-62.234109999090435,-92.4
AMANDA:CRISTOBAL-2020-3,2020-06-04 09:00:00,2020-06-05 09:00:00,38.953578025102615,30.0,21.11932184944153,18.905,-83.66197941184045,-90.0807
AMANDA:CRISTOBAL-2020-3,2020-06-04 09:00:00,2020-06-06 09:00:00,40.99552050232887,42.0,23.733636566400527,23.4883,-82.91157735288144,-90.1386
AMANDA:CRISTOBAL-2020-3,2020-06-04 09:00:00,2020-06-07 09:00:00,44.355973564088345,45.0,27.66971715447307,27.5517,-75.7411594825983,-89.9786
AMANDA:CRISTOBAL-2020-3,2020-06-04 09:00:00,2020-06-08 09:00:00,46.79783474653959,32.0,32.2501116332233,31.0429,-68.24493710458279,-91.131
AMANDA:CRISTOBAL-2020-3,2020-06-04 09:00:00,2020-06-09 09:00:00,47.63649098575115,25.0,36.88673655693531,37.0617,-62.01708175256849,-92.3005
AMANDA:CRISTOBAL-2020-3,2020-06-04 12:00:00,2020-06-05 12:00:00,39.12546560168266,30.0,20.9402411715433,19.5333,-83.45677405774595,-89.9667
AMANDA:CRISTOBAL-2020-3,2020-06-04 12:00:00,2020-06-06 12:00:00,40.341977924108505,45.0,23.325091359817982,23.8,-82.60057814538479,-90.1
AMANDA:CRISTOBAL-2020-3,2020-06-04 12:00:00,2020-06-07 12:00:00,43.696978725492954,45.0,27.177029684209824,28.2,-75.5791597995162,-89.9
AMANDA:CRISTOBAL-2020-3,2020-06-04 12:00:00,2020-06-08 12:00:00,46.29440311342478,30.0,31.52944704859257,31.8,-68.63437677681446,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-04 12:00:00,2020-06-09 12:00:00,47.35194280743599,25.0,36.23933544051647,38.4333,-62.51894721135497,-92.0667
AMANDA:CRISTOBAL-2020-3,2020-06-04 15:00:00,2020-06-05 15:00:00,37.875256687402725,32.0,20.384224980340527,20.1492,-83.22843463718891,-89.7938
AMANDA:CRISTOBAL-2020-3,2020-06-04 15:00:00,2020-06-06 15:00:00,38.812191635370255,45.0,22.556612501180172,24.2225,-82.6749123054743,-90.1473
AMANDA:CRISTOBAL-2020-3,2020-06-04 15:00:00,2020-06-07 15:00:00,41.78693376481533,45.0,26.172710580688715,28.5658,-76.21010700762272,-89.8756
AMANDA:CRISTOBAL-2020-3,2020-06-04 15:00:00,2020-06-08 15:00:00,44.158274196088314,30.0,30.71534429833293,32.518,-69.40918434977532,-91.8565
AMANDA:CRISTOBAL-2020-3,2020-06-04 15:00:00,2020-06-09 15:00:00,44.40942820161581,25.0,35.831871424102786,39.2839,-63.21041375264525,-91.8657
AMANDA:CRISTOBAL-2020-3,2020-06-04 18:00:00,2020-06-05 18:00:00,37.9259692132473,35.0,20.358788498870844,20.8,-83.13848521769047,-89.7
AMANDA:CRISTOBAL-2020-3,2020-06-04 18:00:00,2020-06-06 18:00:00,37.405226826667786,45.0,22.455217864876985,24.7,-82.75482513785363,-90.2
AMANDA:CRISTOBAL-2020-3,2020-06-04 18:00:00,2020-06-07 18:00:00,38.975322246551514,45.0,26.39017487079203,28.8667,-76.32397219836713,-89.8667
AMANDA:CRISTOBAL-2020-3,2020-06-04 18:00:00,2020-06-08 18:00:00,39.776600897312164,30.0,31.498230210429433,33.1667,-69.38571280032397,-91.9667
AMANDA:CRISTOBAL-2020-3,2020-06-04 18:00:00,2020-06-09 18:00:00,38.78026619553566,25.0,37.04830681556463,40.1,-62.97830394074321,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-04 21:00:00,2020-06-05 21:00:00,36.57214164733887,37.0,20.34911269761622,21.5225,-83.15990832388403,-89.8168
AMANDA:CRISTOBAL-2020-3,2020-06-04 21:00:00,2020-06-06 21:00:00,35.059190690517426,45.0,22.71785743046552,25.1825,-82.86553211569787,-90.1984
AMANDA:CRISTOBAL-2020-3,2020-06-04 21:00:00,2020-06-07 21:00:00,35.307956635951996,45.0,27.16962236480117,29.3382,-76.28081675738096,-89.7716
AMANDA:CRISTOBAL-2020-3,2020-06-04 21:00:00,2020-06-08 21:00:00,34.65762555599213,27.0,32.63067968297601,33.6157,-69.05497162282467,-91.9821
AMANDA:CRISTOBAL-2020-3,2020-06-04 21:00:00,2020-06-09 21:00:00,33.46091955900192,27.0,38.47680171303749,41.3168,-62.16909507855773,-91.28299999999999
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-06 00:00:00,36.85314327478409,40.0,20.939461489532142,22.2,-83.16298177361489,-90.0
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-07 00:00:00,35.292759239673615,45.0,24.143016000649332,25.7,-82.3515690690279,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-08 00:00:00,34.262149930000305,45.0,29.232428977137808,29.8,-75.0312757882476,-89.8
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-09 00:00:00,32.9974365234375,25.0,35.23748907335997,34.1,-67.00175023376941,-92.0
AMANDA:CRISTOBAL-2020-3,2020-06-05 00:00:00,2020-06-10 00:00:00,31.508288383483887,30.0,41.731286795473096,42.6,-59.8261751525104,-90.8
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-06 03:00:00,38.02562490105629,40.0,21.965230453155936,22.7408,-83.22289363741875,-90.1109
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-07 03:00:00,34.934777319431305,45.0,25.782181191441417,26.2392,-81.66064250051976,-90.1266
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-08 03:00:00,32.093249559402466,40.0,31.294395528048277,30.0651,-73.48144559502602,-90.1208
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-09 03:00:00,29.120478630065918,25.0,37.928212044036385,34.7653,-65.14043265998365,-92.2251
AMANDA:CRISTOBAL-2020-3,2020-06-05 03:00:00,2020-06-10 03:00:00,25.46409845352173,30.0,44.835710460817815,43.7126,-58.11965160757303,-90.07799999999999
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-06 06:00:00,36.751452684402466,40.0,22.811905224004388,23.1667,-83.14977441608906,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-07 06:00:00,32.02726274728775,45.0,26.77433534989357,26.8333,-81.03080192267896,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-08 06:00:00,27.694705724716187,35.0,32.668955370622875,30.4,-72.62933558136226,-90.6
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-09 06:00:00,22.728123664855957,25.0,39.58256834561825,35.7,-64.48081274017692,-92.4
AMANDA:CRISTOBAL-2020-3,2020-06-05 06:00:00,2020-06-10 06:00:00,17.904188632965088,30.0,46.57019617710114,44.7,-57.59907860338688,-89.2
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-06 09:00:00,36.169330179691315,42.0,23.740097261035444,23.4883,-82.9196643871069,-90.1386
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-07 09:00:00,30.756312310695648,45.0,28.187919157052043,27.5517,-80.62471099674703,-89.9786
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-08 09:00:00,25.23206055164337,32.0,34.37094548857212,31.0429,-72.34011893868447,-91.131
AMANDA:CRISTOBAL-2020-3,2020-06-05 09:00:00,2020-06-09 09:00:00,19.98200833797455,25.0,41.3311453144908,37.0617,-64.29966678380967,-92.3005
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-06 12:00:00,36.06730252504349,45.0,25.490117502108216,23.8,-82.8651679480076,-90.1
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-07 12:00:00,29.707846641540527,45.0,30.589546655434372,28.2,-80.46001301944257,-89.9
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-08 12:00:00,23.8040292263031,30.0,36.85335344926119,31.8,-72.13082768589258,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-05 12:00:00,2020-06-09 12:00:00,18.509894013404846,25.0,43.475234092485906,38.4333,-64.20458369866014,-92.0667
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-06 15:00:00,36.522307991981506,45.0,27.387808096545935,24.2225,-82.95197485148907,-90.1473
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-07 15:00:00,29.72029745578766,45.0,33.00463224899769,28.5658,-80.47355942964555,-89.8756
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-08 15:00:00,23.187307119369507,30.0,39.19019898849726,32.518,-72.1803026920557,-91.8565
AMANDA:CRISTOBAL-2020-3,2020-06-05 15:00:00,2020-06-09 15:00:00,17.654993534088135,25.0,45.386678748190405,39.2839,-64.37962592199445,-91.8657
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-06 18:00:00,37.32867568731308,45.0,29.09963393369317,24.7,-82.98093246161939,-90.2
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-07 18:00:00,30.105924904346466,45.0,35.023477202367786,28.8667,-80.44350617706776,-89.8667
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-08 18:00:00,23.015390038490295,30.0,41.02702907719612,33.1667,-72.19948585301638,-91.9667
AMANDA:CRISTOBAL-2020-3,2020-06-05 18:00:00,2020-06-09 18:00:00,17.434451580047607,25.0,46.79952983510495,40.1,-64.12195844486357,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-06 21:00:00,38.22096839547157,45.0,30.44756382905841,25.1825,-83.06399094939232,-90.1984
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-07 21:00:00,30.875500738620758,45.0,36.447652006173136,29.3382,-80.49461522877218,-89.7716
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-08 21:00:00,23.882685899734497,27.0,42.13078578503132,33.6157,-71.93091375112533,-91.9821
AMANDA:CRISTOBAL-2020-3,2020-06-05 21:00:00,2020-06-09 21:00:00,18.152310848236084,27.0,47.6290438233614,41.3168,-63.915961967855694,-91.28299999999999
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-07 00:00:00,39.361269772052765,45.0,31.328689480102064,25.7,-83.11277372300626,-90.1667
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-08 00:00:00,32.51879632472992,45.0,37.44852919135094,29.8,-80.05640847980976,-89.8
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-09 00:00:00,25.621976852416992,25.0,43.295515395712854,34.1,-71.26969510376453,-92.0
AMANDA:CRISTOBAL-2020-3,2020-06-06 00:00:00,2020-06-10 00:00:00,19.83242154121399,30.0,48.81677556042671,42.6,-63.289178358018404,-90.8
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-07 03:00:00,41.03945106267929,45.0,31.83282667647004,26.2392,-83.09971705555917,-90.1266
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-08 03:00:00,34.446302354335785,40.0,38.16932367436886,30.0651,-79.75287157058716,-90.1208
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-09 03:00:00,27.262914776802063,25.0,44.07133390214443,34.7653,-70.85727519452573,-92.2251
AMANDA:CRISTOBAL-2020-3,2020-06-06 03:00:00,2020-06-10 03:00:00,21.638123989105225,30.0,49.60461316792966,43.7126,-61.93974948778749,-90.07799999999999
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-07 06:00:00,41.81090757250786,45.0,32.1378887607038,26.8333,-83.45012171864511,-90.0667
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-08 06:00:00,35.27649164199829,35.0,38.42941135891677,30.4,-80.20502656996251,-90.6
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-09 06:00:00,28.20602774620056,25.0,44.21401833537817,35.7,-70.51305039435626,-92.4
AMANDA:CRISTOBAL-2020-3,2020-06-06 06:00:00,2020-06-10 06:00:00,21.349246501922607,30.0,49.848719461679465,44.7,-61.29168953761459,-89.2
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-07 09:00:00,42.045789286494255,45.0,32.168143417400124,27.5517,-83.88695656001569,-89.9786
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-08 09:00:00,35.85733205080032,32.0,38.28073604317903,31.0429,-80.17998376250267,-91.131
AMANDA:CRISTOBAL-2020-3,2020-06-06 09:00:00,2020-06-09 09:00:00,27.637367248535156,25.0,44.129702614569666,37.0617,-70.27113160014153,-92.3005
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-07 12:00:00,43.93180802464485,45.0,31.818095265960693,28.2,-83.81943484723568,-89.9
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-08 12:00:00,36.62842869758606,30.0,37.82813428180218,31.8,-79.86403689742089,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-06 12:00:00,2020-06-09 12:00:00,28.97421419620514,25.0,43.58449497064352,38.4333,-69.76247409999371,-92.0667
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-07 15:00:00,43.03094543516636,45.0,31.149395481050014,28.5658,-83.7528800624609,-89.8756
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-08 15:00:00,36.61645621061325,30.0,36.380156181919574,32.518,-80.13490545332432,-91.8565
AMANDA:CRISTOBAL-2020-3,2020-06-06 15:00:00,2020-06-09 15:00:00,30.778411030769348,25.0,41.985711843740944,39.2839,-69.83034271389246,-91.8657
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-07 18:00:00,44.32079549878836,45.0,30.917246839433908,28.8667,-83.685148011446,-89.8667
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-08 18:00:00,39.759631901979446,30.0,35.99595720000267,33.1667,-79.76543535590173,-91.9667
AMANDA:CRISTOBAL-2020-3,2020-06-06 18:00:00,2020-06-09 18:00:00,34.48349565267563,25.0,41.765391733706,40.1,-69.25718986004591,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-07 21:00:00,46.81743521243334,45.0,31.16799272978902,29.3382,-83.5254604792595,-89.7716
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-08 21:00:00,43.0903210490942,27.0,36.361999965429305,33.6157,-79.43552768290044,-91.9821
AMANDA:CRISTOBAL-2020-3,2020-06-06 21:00:00,2020-06-09 21:00:00,36.9143146276474,27.0,42.11103189616203,41.3168,-69.39406825125218,-91.28299999999999
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-08 00:00:00,47.11947351694107,45.0,31.739649863284825,29.8,-83.53626621365548,-89.8
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-09 00:00:00,42.322610691189766,25.0,36.97193278657198,34.1,-79.75957413971425,-92.0
AMANDA:CRISTOBAL-2020-3,2020-06-07 00:00:00,2020-06-10 00:00:00,36.204361617565155,30.0,42.346054636824135,42.6,-69.68045160651207,-90.8
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-08 03:00:00,44.22267224639654,40.0,32.53200980146528,30.0651,-83.60876383841038,-90.1208
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-09 03:00:00,39.018580466508865,25.0,37.46682852941751,34.7653,-79.99522516846658,-92.2251
AMANDA:CRISTOBAL-2020-3,2020-06-07 03:00:00,2020-06-10 03:00:00,33.338963091373444,30.0,42.48989182101488,43.7126,-69.86628072798253,-90.07799999999999
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-08 06:00:00,44.171767607331276,35.0,33.322231472182274,30.4,-83.39045472621919,-90.6
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-09 06:00:00,39.10061404109001,25.0,38.318800159800055,35.7,-79.42567631900312,-92.4
AMANDA:CRISTOBAL-2020-3,2020-06-07 06:00:00,2020-06-10 06:00:00,33.58650863170624,30.0,43.507417779123784,44.7,-68.90450600951911,-89.2
AMANDA:CRISTOBAL-2020-3,2020-06-07 09:00:00,2020-06-08 09:00:00,44.47547100484371,32.0,34.10560430877209,31.0429,-82.92494795799256,-91.131
AMANDA:CRISTOBAL-2020-3,2020-06-07 09:00:00,2020-06-09 09:00:00,39.38498631119728,25.0,39.33288653306961,37.0617,-78.52687121719123,-92.3005
AMANDA:CRISTOBAL-2020-3,2020-06-07 12:00:00,2020-06-08 12:00:00,44.82472454197705,30.0,35.035244285011295,31.8,-82.44487134277821,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-07 12:00:00,2020-06-09 12:00:00,39.03529733419418,25.0,40.39022362443209,38.4333,-78.04904239565136,-92.0667
AMANDA:CRISTOBAL-2020-3,2020-06-07 15:00:00,2020-06-08 15:00:00,45.308937476947904,30.0,35.61957234501839,32.518,-82.51975489377976,-91.8565
AMANDA:CRISTOBAL-2020-3,2020-06-07 15:00:00,2020-06-09 15:00:00,40.04611998796463,25.0,41.05778465940952,39.2839,-78.19343645453453,-91.8657
AMANDA:CRISTOBAL-2020-3,2020-06-07 18:00:00,2020-06-08 18:00:00,45.71875758469105,30.0,36.12000938193798,33.1667,-82.60919573426247,-91.9667
AMANDA:CRISTOBAL-2020-3,2020-06-07 18:00:00,2020-06-09 18:00:00,40.875374525785446,25.0,41.62362203402519,40.1,-78.38602779328824,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-07 21:00:00,2020-06-08 21:00:00,45.7908583804965,27.0,36.57405791577101,33.6157,-82.61873316049576,-91.9821
AMANDA:CRISTOBAL-2020-3,2020-06-07 21:00:00,2020-06-09 21:00:00,41.10476016998291,27.0,41.42426923491955,41.3168,-78.40556256443263,-91.28299999999999
AMANDA:CRISTOBAL-2020-3,2020-06-08 00:00:00,2020-06-09 00:00:00,46.21086951345205,25.0,35.88316495251656,34.1,-82.88215197563173,-92.0
AMANDA:CRISTOBAL-2020-3,2020-06-08 00:00:00,2020-06-10 00:00:00,42.4023163318634,30.0,39.9502087834239,42.6,-78.58274427294731,-90.8
AMANDA:CRISTOBAL-2020-3,2020-06-08 03:00:00,2020-06-09 03:00:00,46.2456963211298,25.0,34.46271286536455,34.7653,-83.36533343434334,-92.2251
AMANDA:CRISTOBAL-2020-3,2020-06-08 03:00:00,2020-06-10 03:00:00,44.0930737182498,30.0,38.42152411552668,43.7126,-79.37264596879483,-90.07799999999999
AMANDA:CRISTOBAL-2020-3,2020-06-08 06:00:00,2020-06-09 06:00:00,44.88295138813555,25.0,34.280305972027776,35.7,-83.61211983203889,-92.4
AMANDA:CRISTOBAL-2020-3,2020-06-08 06:00:00,2020-06-10 06:00:00,43.34637064486742,30.0,38.53229554858208,44.7,-79.81357455730439,-89.2
AMANDA:CRISTOBAL-2020-3,2020-06-08 09:00:00,2020-06-09 09:00:00,43.32889627665281,25.0,35.099099843084815,37.0617,-83.6223196667433,-92.3005
AMANDA:CRISTOBAL-2020-3,2020-06-08 12:00:00,2020-06-09 12:00:00,41.45911864936352,25.0,34.90009395823479,38.4333,-84.1660848158598,-92.0667
AMANDA:CRISTOBAL-2020-3,2020-06-08 15:00:00,2020-06-09 15:00:00,38.34819629788399,25.0,33.83449315150976,39.2839,-85.48734170496465,-91.8657
AMANDA:CRISTOBAL-2020-3,2020-06-08 18:00:00,2020-06-09 18:00:00,38.03992420434952,25.0,35.29605535578728,40.1,-86.14288435935975,-91.6
AMANDA:CRISTOBAL-2020-3,2020-06-08 21:00:00,2020-06-09 21:00:00,38.65140974521637,27.0,37.56215527758599,41.3168,-86.27733444273473,-91.28299999999999
AMANDA:CRISTOBAL-2020-3,2020-06-09 00:00:00,2020-06-10 00:00:00,39.27369341254234,30.0,38.42613823069334,42.6,-86.10277568340302,-90.8
AMANDA:CRISTOBAL-2020-3,2020-06-09 03:00:00,2020-06-10 03:00:00,41.23092368245125,30.0,38.68874609951973,43.7126,-85.6766272801161,-90.07799999999999
AMANDA:CRISTOBAL-2020-3,2020-06-09 06:00:00,2020-06-10 06:00:00,41.160995811223984,30.0,38.76073780807257,44.7,-85.22530421555044,-89.2
